periodo,idnoremp,ciiu4,idact,seccion,gastos_tot,gasprogesamb,actinv1,actinv2,actinv3,actinv4,actinv5,actinv6,actinv7,actinv8,actgast1,actgast2,actgast3,actgast4,actgast5,actgast6,actgast7,actgast8,actgast9,actnom,persamb,idnorempan,fuen_ag_tot,wtoteconsum
2023,,,,Q Salud humana,115405058,236941,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,Otras actividades de atención de la salud humana,0.0,12004.0,26744.0,440069
2023,,,,Q Salud humana,50284403,152679,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,Otras actividades de atención de la salud humana,1.0,17977.0,4739.0,830238
2023,,,,Q Salud humana,250860168,117859,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Otras actividades de atención de la salud humana,1.0,20310.0,1676.0,187070
2023,,,,Q Salud humana,50013731,87909,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,Otras actividades de atención de la salud humana,1.0,14058.0,5482.0,575726
2023,,,,Q Salud humana,24411969,80084,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,Otras actividades de atención de la salud humana,0.0,20772.0,964.0,129008
2023,,,,Q Salud humana,38249778,80003,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,"Actividades de la práctica médica, sin internación",0.0,15191.0,2490.0,377075
2023,,,,Q Salud humana,12431434,76438,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Otras actividades de atención de la salud humana,0.0,18873.0,216.0,18163
2023,,,,Q Salud humana,31101295,66852,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Otras actividades de atención de la salud humana,1.0,20232.0,1045.0,39920
2023,,,,Q Salud humana,32244438,63748,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Otras actividades de atención de la salud humana,0.0,20060.0,5000.0,421768
2023,,,,Q Salud humana,42370532,54688,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,Otras actividades de atención de la salud humana,0.0,18882.0,49.0,8611
2023,,,,Q Salud humana,28378604,48650,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Otras actividades de atención de la salud humana,0.0,13535.0,2630.0,554837
2023,,,,Q Salud humana,17374791,40511,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,Otras actividades de atención de la salud humana,1.0,13529.0,3059.0,373607
2023,,,,Q Salud humana,24683139,40000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Otras actividades de atención de la salud humana,0.0,18243.0,3600.0,144000
2023,,,,Q Salud humana,266468706,38798,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,Otras actividades de atención de la salud humana,0.0,14070.0,9873.0,703259
2023,,,,Q Salud humana,10009857,26116,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Otras actividades de atención de la salud humana,0.0,19129.0,1100.0,2654
2023,,,,Q Salud humana,43734383,18920,1,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,"Actividades de la práctica médica, sin internación",1.0,10133.0,480.0,38346
2023,,,,Q Salud humana,18148307,17555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Otras actividades de atención de la salud humana,0.0,13516.0,1330.0,185450
2023,,,,Q Salud humana,9830986,16000,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Otras actividades de atención de la salud humana,0.0,21038.0,650.0,395500
2023,,,,Q Salud humana,82768967,15115,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,Otras actividades de atención de la salud humana,0.0,11749.0,9544.0,175606
2023,,,,Q Salud humana,66394847,13456,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Otras actividades de atención de la salud humana,1.0,12744.0,1560.0,67279
2023,,,,Q Salud humana,8407516,12500,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,Otras actividades de atención de la salud humana,0.0,11413.0,,
2023,,,,Q Salud humana,53412964,10756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Otras actividades de atención de la salud humana,0.0,14727.0,2590.0,370848
2023,,,,Q Salud humana,4979878,10000,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,Otras actividades de atención de la salud humana,0.0,13596.0,320.0,33600
2023,,,,Q Salud humana,13223743,8448,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Otras actividades de atención de la salud humana,0.0,14131.0,1750.0,62733
2023,,,,Q Salud humana,10302251,6380,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Actividades de la práctica médica, sin internación",0.0,18180.0,,
2023,,,,Q Salud humana,8529966,5997,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Otras actividades de atención de la salud humana,0.0,19047.0,235.0,23125
2023,,,,Q Salud humana,8110149,4547,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Otras actividades de atención de la salud humana,0.0,21076.0,1312.0,45731
2023,,,,Q Salud humana,3527794,2600,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Actividades de la práctica médica, sin internación",0.0,16628.0,602.0,19412
2023,,,,Q Salud humana,36091311,2081,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Otras actividades de atención de la salud humana,0.0,14231.0,17351.0,79206
2023,,,,Q Salud humana,1466275,817,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,Otras actividades de atención de la salud humana,0.0,18936.0,168.0,11568
2023,,,,Q Salud humana,10952945,570,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,"Actividades de la práctica médica, sin internación",0.0,18242.0,85.0,42645
2023,,,,Q Salud humana,12954899,500,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,"Actividades de la práctica médica, sin internación",1.0,19961.0,1000.0,43126
2023,,,,Q Salud humana,7520391,367,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Otras actividades de atención de la salud humana,0.0,12206.0,5928.0,49967
2023,,,,Q Salud humana,15390057,260,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Otras actividades de asistencia social sin alojamiento n.c.p.,0.0,12265.0,950.0,55270
2023,,,,Q Salud humana,17052630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de atención de la salud humana,0.0,18974.0,3165.0,309966
2023,,,,Q Salud humana,3982691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de atención de la salud humana,0.0,20089.0,863.0,34672
2023,,,,Q Salud humana,6753468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de atención de la salud humana,0.0,19794.0,241.0,12162
2023,,,,Q Salud humana,98864575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comercio al por menor de productos farmacéuticos y medicinales, cosméticos y artículos de tocador en establecimientos especializados",0.0,12750.0,704.0,67365
2023,,,,Q Salud humana,3838065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de atención de la salud humana,0.0,12756.0,2805.0,21600
2023,,,,Q Salud humana,44573341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de atención de la salud humana,0.0,12757.0,660.0,24240
2023,,,,Q Salud humana,41894659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de atención de la salud humana,0.0,19752.0,,
2023,,,,Q Salud humana,79642266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Actividades de hospitales y clínicas, con internación",0.0,12798.0,9249.0,967502
2023,,,,Q Salud humana,15776700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de atención de la salud humana,0.0,20929.0,18500.0,72300
2023,,,,Q Salud humana,6421489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de atención de la salud humana,0.0,17930.0,325.0,84900
2023,,,,Q Salud humana,16509473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de atención de la salud humana,0.0,19759.0,28902.0,26785
2023,,,,Q Salud humana,7650733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de apoyo terapéutico,0.0,19760.0,671.0,44715
2023,,,,Q Salud humana,3295777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de atención de la salud humana,0.0,14021.0,1115.0,142264
2023,,,,Q Salud humana,4321453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de atención de la salud humana,0.0,19369.0,419.0,30590
2023,,,,Q Salud humana,257313983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de atención de la salud humana,0.0,14037.0,35637.0,3659731
2023,,,,Q Salud humana,6379968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Actividades de la práctica médica, sin internación",0.0,19770.0,263.0,33320
2023,,,,Q Salud humana,3660772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de atención de la salud humana,0.0,19370.0,306.0,14964
2023,,,,Q Salud humana,7836398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de atención de la salud humana,0.0,11349.0,315.0,19851
2023,,,,Q Salud humana,2739856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de atención de la salud humana,0.0,11354.0,574.0,24036
2023,,,,Q Salud humana,530460932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Actividades de la práctica médica, sin internación",0.0,13027.0,4820.0,
2023,,,,Q Salud humana,1893110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Actividades de la práctica médica, sin internación",0.0,11373.0,780.0,28020
2023,,,,Q Salud humana,10251377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de atención de la salud humana,0.0,11380.0,,111465
2023,,,,Q Salud humana,9234772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de atención de la salud humana,0.0,11381.0,24.0,16851
2023,,,,Q Salud humana,11228956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de atención de la salud humana,0.0,11408.0,1132.0,69422
2023,,,,Q Salud humana,3900451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de atención de la salud humana,0.0,11411.0,890.0,30829
2023,,,,Q Salud humana,125919285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Actividades de la práctica médica, sin internación",0.0,11412.0,368993.0,1814400
2023,,,,Q Salud humana,3027256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de atención de la salud humana,0.0,19049.0,142.0,1682
2023,,,,Q Salud humana,21671880,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de atención de la salud humana,0.0,19954.0,251.0,20952
2023,,,,Q Salud humana,28431750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de atención de la salud humana,0.0,20609.0,589.0,23730
2023,,,,Q Salud humana,1389283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Peluquería y otros tratamientos de belleza,0.0,11481.0,1227.0,21660
2023,,,,Q Salud humana,26283385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de apoyo terapéutico,0.0,20130.0,1920.0,253440
2023,,,,Q Salud humana,389026771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de atención de la salud humana,0.0,20966.0,4458.0,757014
2023,,,,Q Salud humana,40857506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de atención de la salud humana,0.0,20988.0,31320.0,2188080
2023,,,,Q Salud humana,4826106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de atención de la salud humana,0.0,14519.0,3372.0,33670
2023,,,,Q Salud humana,5392328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de atención de la salud humana,0.0,14548.0,10715.0,116831
2023,,,,Q Salud humana,63602172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Actividades de hospitales y clínicas, con internación",0.0,18265.0,,
2023,,,,Q Salud humana,24147167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de atención de la salud humana,0.0,11600.0,,83251
2023,,,,Q Salud humana,39280882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Actividades de la práctica médica, sin internación",0.0,14724.0,4717.0,566552
2023,,,,Q Salud humana,9129949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de atención de la salud humana,0.0,18669.0,7319.0,296762
2023,,,,Q Salud humana,12708092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de atención de la salud humana,0.0,20180.0,1780.0,193403
2023,,,,Q Salud humana,46874391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de atención de la salud humana,0.0,20186.0,4021.0,355673
2023,,,,Q Salud humana,4937580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de atención de la salud humana,0.0,15890.0,440.0,22362
2023,,,,Q Salud humana,16818139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de atención de la salud humana,0.0,21045.0,888.0,44724
2023,,,,Q Salud humana,158920564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de atención de la salud humana,0.0,19099.0,610.0,180998
2023,,,,Q Salud humana,24394058,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de atención de la salud humana,0.0,18874.0,4127.0,21472
2023,,,,Q Salud humana,5682868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de atención de la salud humana,0.0,18876.0,315.0,5988
2023,,,,Q Salud humana,7322281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de atención de la salud humana,0.0,18879.0,,
2023,,,,Q Salud humana,8069357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de atención de la salud humana,0.0,18893.0,1349.0,596749
2023,,,,Q Salud humana,4492430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de atención de la salud humana,0.0,18894.0,108.0,8732
2023,,,,Q Salud humana,6084731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de atención de la salud humana,0.0,15052.0,1013.0,66115
2023,,,,Q Salud humana,33054907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de atención de la salud humana,0.0,21063.0,285.0,86497
2023,,,,Q Salud humana,32520676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de atención de la salud humana,0.0,21075.0,12368.0,727414
2023,,,,Q Salud humana,808344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de atención de la salud humana,0.0,19733.0,90.0,5340
2023,,,,Q Salud humana,2774880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de atención de la salud humana,0.0,11964.0,426.0,4488
2023,,,,Q Salud humana,8870092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de atención de la salud humana,0.0,11969.0,1250.0,71600
2023,,,,Q Salud humana,291969359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de atención de la salud humana,0.0,20726.0,259.0,59990
2023,,,,Q Salud humana,24205084,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Otras actividades de atención de la salud humana,0.0,20831.0,10164.0,6084
2023,,,,Q Salud humana,2909489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de atención de la salud humana,0.0,19551.0,331.0,15918
2023,,,,Q Salud humana,18883860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de atención de la salud humana,0.0,13201.0,980.0,131820
2023,,,,Q Salud humana,11504512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de atención de la salud humana,0.0,13225.0,1248.0,91680
2023,,,,Q Salud humana,7070452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de apoyo diagnóstico,0.0,20028.0,2219.0,296711
2023,,,,Q Salud humana,5649536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de atención de la salud humana,0.0,20031.0,152.0,3829
2023,,,,Q Salud humana,20837613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de atención de la salud humana,0.0,13628.0,331.0,38712
2023,,,,Q Salud humana,65173644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Actividades de la práctica médica, sin internación",0.0,19352.0,,751560
2023,,,,Q Salud humana,5867526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de atención de la salud humana,0.0,10092.0,9878.0,209401
2023,,,,Q Salud humana,5087648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de atención de la salud humana,0.0,12603.0,2239.0,79116
2023,,,,Q Salud humana,187219904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador",0.0,12610.0,2283.0,457615
2023,,,,Q Salud humana,50130165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de atención de la salud humana,0.0,10093.0,619021.0,10470
2023,,,,Q Salud humana,5734003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Actividades de atención residencial, para el cuidado de pacientes con retardo mental, enfermedad mental y consumo de sustancias psicoactivas",0.0,20997.0,9600.0,94470
2023,,,,Q Salud humana,8948283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de atención en instituciones para el cuidado de personas mayores y/o discapacitadas,0.0,20991.0,3600.0,120543
2023,,,,Q Salud humana,7280908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de atención en instituciones para el cuidado de personas mayores y/o discapacitadas,0.0,18898.0,5149.0,171261
2023,,,,Q Salud humana,19847113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de atención en instituciones para el cuidado de personas mayores y/o discapacitadas,0.0,11911.0,62409.0,430
2023,,,,"R  Actividades creativas, artísticas y de entretenim",652055788,38110,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,Actividades de juegos de azar y apuestas,0.0,12648.0,63553.0,342248
2023,,,,"R  Actividades creativas, artísticas y de entretenim",68257778,16000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Actividades de juegos de azar y apuestas,0.0,18523.0,9937.0,335880
2023,,,,"R  Actividades creativas, artísticas y de entretenim",26274676,10000,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Actividades de juegos de azar y apuestas,0.0,13789.0,19016.0,1502105
2023,,,,"R  Actividades creativas, artísticas y de entretenim",1051067920,5248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Actividades de juegos de azar y apuestas,0.0,12645.0,150.0,77311
2023,,,,"R  Actividades creativas, artísticas y de entretenim",44327362,2377,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Actividades de juegos de azar y apuestas,0.0,18501.0,68040.0,871138
2023,,,,"R  Actividades creativas, artísticas y de entretenim",4792106,2023,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Actividades de juegos de azar y apuestas,0.0,13303.0,1375.0,533522
2023,,,,"R  Actividades creativas, artísticas y de entretenim",10988779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de juegos de azar y apuestas,0.0,12670.0,706.0,10440
2023,,,,"R  Actividades creativas, artísticas y de entretenim",7490363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de juegos de azar y apuestas,0.0,12671.0,1620.0,496027
2023,,,,"R  Actividades creativas, artísticas y de entretenim",77161156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de juegos de azar y apuestas,0.0,20898.0,13716.0,4699776
2023,,,,"R  Actividades creativas, artísticas y de entretenim",137200935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de juegos de azar y apuestas,0.0,13790.0,100459.0,916556
2023,,,,"R  Actividades creativas, artísticas y de entretenim",6235417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de juegos de azar y apuestas,0.0,13077.0,,
2023,,,,"R  Actividades creativas, artísticas y de entretenim",3650581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de juegos de azar y apuestas,0.0,13090.0,1350.0,60918
2023,,,,"R  Actividades creativas, artísticas y de entretenim",12211069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de juegos de azar y apuestas,0.0,14395.0,6256.0,130050
2023,,,,"R  Actividades creativas, artísticas y de entretenim",4285622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de juegos de azar y apuestas,0.0,14418.0,4164.0,870465
2023,,,,"R  Actividades creativas, artísticas y de entretenim",14469167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de juegos de azar y apuestas,0.0,14433.0,510788.0,763329
2023,,,,"R  Actividades creativas, artísticas y de entretenim",9478683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de juegos de azar y apuestas,0.0,18433.0,3850.0,789203
2023,,,,"R  Actividades creativas, artísticas y de entretenim",57738795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de juegos de azar y apuestas,0.0,11444.0,11160.0,3856000
2023,,,,"R  Actividades creativas, artísticas y de entretenim",231929228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de juegos de azar y apuestas,0.0,19052.0,,98136
2023,,,,"R  Actividades creativas, artísticas y de entretenim",114033138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de juegos de azar y apuestas,0.0,20606.0,13200.0,2935000
2023,,,,"R  Actividades creativas, artísticas y de entretenim",10770784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de juegos de azar y apuestas,0.0,18022.0,2550.0,570840
2023,,,,"R  Actividades creativas, artísticas y de entretenim",8654302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de juegos de azar y apuestas,0.0,20964.0,,18602
2023,,,,"R  Actividades creativas, artísticas y de entretenim",24931543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de juegos de azar y apuestas,0.0,20985.0,101234.0,980123
2023,,,,"R  Actividades creativas, artísticas y de entretenim",18370244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de juegos de azar y apuestas,0.0,20987.0,2916.0,1570404
2023,,,,"R  Actividades creativas, artísticas y de entretenim",23117835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de juegos de azar y apuestas,0.0,18146.0,1350.0,82728
2023,,,,"R  Actividades creativas, artísticas y de entretenim",11945770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de juegos de azar y apuestas,0.0,18151.0,944.0,553224
2023,,,,"R  Actividades creativas, artísticas y de entretenim",114371242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de juegos de azar y apuestas,0.0,14509.0,4800.0,446400
2023,,,,"R  Actividades creativas, artísticas y de entretenim",50880736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de juegos de azar y apuestas,0.0,14512.0,1624.0,390214
2023,,,,"R  Actividades creativas, artísticas y de entretenim",8790399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de juegos de azar y apuestas,0.0,18458.0,1879.0,752944
2023,,,,"R  Actividades creativas, artísticas y de entretenim",25825579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de juegos de azar y apuestas,0.0,19060.0,6732.0,1782192
2023,,,,"R  Actividades creativas, artísticas y de entretenim",85054537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Otras actividades de telecomunicaciones,0.0,14751.0,16089.0,4644015
2023,,,,"R  Actividades creativas, artísticas y de entretenim",16370768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de juegos de azar y apuestas,0.0,18479.0,3252.0,958000
2023,,,,"R  Actividades creativas, artísticas y de entretenim",1364159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de juegos de azar y apuestas,0.0,18671.0,402.0,46456
2023,,,,"R  Actividades creativas, artísticas y de entretenim",2861094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de juegos de azar y apuestas,0.0,18675.0,1282.0,305275
2023,,,,"R  Actividades creativas, artísticas y de entretenim",147047427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de juegos de azar y apuestas,0.0,14798.0,39794.0,2512457
2023,,,,"R  Actividades creativas, artísticas y de entretenim",1564386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de juegos de azar y apuestas,0.0,18492.0,530.0,173000
2023,,,,"R  Actividades creativas, artísticas y de entretenim",138940376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de juegos de azar y apuestas,0.0,14871.0,43308.0,698072
2023,,,,"R  Actividades creativas, artísticas y de entretenim",7473014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de juegos de azar y apuestas,0.0,14873.0,4801.0,232527
2023,,,,"R  Actividades creativas, artísticas y de entretenim",4116218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de juegos de azar y apuestas,0.0,20550.0,385.0,460506
2023,,,,"R  Actividades creativas, artísticas y de entretenim",102071968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de juegos de azar y apuestas,0.0,14924.0,13600.0,904843
2023,,,,"R  Actividades creativas, artísticas y de entretenim",5188132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de juegos de azar y apuestas,0.0,18902.0,1560.0,446790
2023,,,,"R  Actividades creativas, artísticas y de entretenim",3205557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de juegos de azar y apuestas,0.0,18908.0,948.0,300000
2023,,,,"R  Actividades creativas, artísticas y de entretenim",5508750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de juegos de azar y apuestas,0.0,18909.0,480.0,865216
2023,,,,"R  Actividades creativas, artísticas y de entretenim",36664364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actividades de juegos de azar y apuestas,0.0,15060.0,167.0,63107
2023,,,,"R  Actividades creativas, artísticas y de entretenim",29424375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Otras actividades profesionales, científicas y técnicas n.c.p.",0.0,15061.0,,
